prediction
0.732615844973898
0.21900304143851212
0.5894704464308776
0.7705557744535948
0.6251837785949328
0.4740412755390798
0.9068624870164694
0.7819373995332368
0.2898646782101994
0.1769046076980759
0.6628855300014499
0.21590973742320546
0.5251088077065769
0.8370039079317865
0.852772114072901
0.1750847974204904
0.38552272570968554
0.8884189596941349
0.3440585421886289
0.1262133235014517
