prediction
0.18906951162951902
0.787936716710007
0.9926397039956515
0.2457061781785042
0.40441417594690887
0.1831493726578802
0.6482155272418204
0.6478845402392122
0.6566982045092872
0.14358844967411644
0.5226547532056126
0.5176392629300325
0.32625783526907887
0.11087838798427686
0.2774296683771948
0.8641640870944153
0.6387219328659012
0.4894049021125358
0.39981669361015815
0.4844340437204871
