prediction
0.18906951162951918
0.787936716710007
0.9926397039956515
0.2457061781785042
0.40441417594690887
0.1831493726578802
0.6482155272418204
0.647884540239212
0.6566982045092872
0.14358844967411655
0.5226547532056126
0.5176392629300325
0.32625783526907887
0.1108783879842769
0.27742966837719457
0.8641640870944153
0.6387219328659012
0.4894049021125358
0.39981669361015815
0.4844340437204873
